ratio,random_state,accuracy
0.2,1,0.3555555556
0.2,2,0.3555555556
0.3,0,0.2666666667
0.3,1,0.2666666667
0.3,2,0.2666666667
0.4,0,0.3111111111
0.4,1,0.3111111111
0.4,2,0.3111111111
0.5,0,0.3333333333
0.5,1,0.3333333333
0.5,2,0.3333333333
0.5,1,0.3333333333
0.6,0,0.3333333333
0.6,2,0.3333333333
0.6,0,0.3333333333
0.7,1,0.3333333333
0.7,2,0.3333333333
0.7,0,0.3333333333
0.8,1,0.3333333333
0.8,2,0.3333333333
0.8,0,0.3333333333
